sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
539.540157925039,1.4603796052457,539.540157925039,0,,
538.75410105316,1.46041313311413,538.75410105316,0,,
537.968044181279,1.46044675896166,537.968044181279,0,,
537.181987309398,1.4604804832184,537.181987309398,0,,
536.395930437516,1.46051430631699,536.395930437516,0,,
535.609873565635,1.46054822869262,535.609873565635,0,,
534.823816693755,1.46058225078301,534.823816693755,0,,
534.037759821873,1.46061637302848,534.037759821873,0,,
533.251702949994,1.46065059587195,533.251702949994,0,,
532.465646078112,1.46068491975894,532.465646078112,0,,
531.67958920623,1.4607193451376,531.67958920623,0,,
530.89353233435,1.46075387245877,530.89353233435,0,,
530.10747546247,1.46078850217591,530.10747546247,0,,
529.32141859059,1.46082323474522,529.32141859059,0,,
528.535361718709,1.46085807062559,528.535361718709,0,,
527.749304846828,1.46089301027866,527.749304846828,0,,
526.963247974947,1.4609280541688,526.963247974947,0,,
526.177191103067,1.46096320276318,526.177191103067,0,,
525.391134231185,1.46099845653175,525.391134231185,0,,
524.605077359305,1.46103381594728,524.605077359305,0,,
523.819020487423,1.46106928148539,523.819020487423,0,,
523.032963615542,1.46110485362455,523.032963615542,0,,
522.246906743661,1.4611405328461,522.246906743661,0,,
521.460849871781,1.46117631963429,521.460849871781,0,,
520.674792999901,1.46121221447631,520.674792999901,0,,
519.88873612802,1.46124821786227,519.88873612802,0,,
519.102679256139,1.46128433028527,519.102679256139,0,,
518.316622384258,1.46132055224138,518.316622384258,0,,
517.530565512376,1.46135688422972,517.530565512376,0,,
516.744508640497,1.4613933267524,516.744508640497,0,,
515.958451768616,1.46143585637755,515.958451768616,0,,
515.172394896734,1.46147985450961,515.172394896734,0,,
514.386338024854,1.46152398711271,514.386338024854,0,,
513.600281152972,1.46156825480427,513.600281152972,0,,
512.814224281092,1.4616126582055,512.814224281092,0,,
512.028167409212,1.4616571979414,512.028167409212,0,,
511.242110537331,1.46170187464086,511.242110537331,0,,
510.456053665449,1.46174668893659,510.456053665449,0,,
509.669996793569,1.46179164146523,509.669996793569,0,,
508.883939921688,1.46183673286737,508.883939921688,0,,
508.097883049807,1.46188196378753,508.097883049807,0,,
507.311826177926,1.46192733487424,507.311826177926,0,,
506.525769306045,1.46197284678007,506.525769306045,0,,
505.739712434165,1.46201850016162,505.739712434165,0,,
504.953655562284,1.4620642956796,504.953655562284,0,,
504.167598690403,1.46211023399883,504.167598690403,0,,
503.381541818522,1.46215631578829,503.381541818522,0,,
502.595484946642,1.46220254172113,502.595484946642,0,,
501.80942807476,1.46224891247473,501.80942807476,0,,
501.02337120288,1.46229542873073,501.02337120288,0,,
500.237314331,1.46234209117503,500.237314331,0,,
499.451257459118,1.46238890049787,499.451257459118,0,,
498.665200587237,1.46243585739382,498.665200587237,0,,
497.879143715357,1.46248296256187,497.879143715357,0,,
497.093086843476,1.46253021670541,497.093086843476,0,,
496.307029971595,1.46257762053227,496.307029971595,0,,
495.520973099715,1.46262307685856,495.520973099715,0,,
494.734916227833,1.46266680674903,494.734916227833,0,,
493.948859355954,1.46271067582064,493.948859355954,0,,
493.162802484072,1.46275468473891,493.162802484072,0,,
492.376745612191,1.46279883417361,492.376745612191,0,,
491.59068874031,1.4628431247988,491.59068874031,0,,
490.80463186843,1.46288755729287,490.80463186843,0,,
490.01857499655,1.46293213233855,490.01857499655,0,,
489.232518124668,1.46297685062295,489.232518124668,0,,
488.446461252787,1.46302171283762,488.446461252787,0,,
487.660404380907,1.46306671967856,487.660404380907,0,,
486.874347509026,1.46311187184626,486.874347509026,0,,
486.088290637145,1.46315717004575,486.088290637145,0,,
485.302233765264,1.46320261498662,485.302233765264,0,,
484.516176893384,1.46324820738308,484.516176893384,0,,
483.730120021503,1.46329394795397,483.730120021503,0,,
482.944063149622,1.4633398374228,482.944063149622,0,,
482.158006277742,1.46338587651782,482.158006277742,0,,
481.371949405861,1.46343206597203,481.371949405861,0,,
480.58589253398,1.46347840652322,480.58589253398,0,,
479.799835662098,1.46352489891401,479.799835662098,0,,
479.013778790217,1.4635715438919,479.013778790217,0,,
478.227721918336,1.46361834220932,478.227721918336,0,,
477.441665046456,1.46366529462364,477.441665046456,0,,
476.655608174574,1.46371352934242,476.655608174574,0,,
475.869551302695,1.46376508886995,475.869551302695,0,,
475.083494430814,1.46381681901475,475.083494430814,0,,
474.297437558933,1.46386872062509,474.297437558933,0,,
473.511380687053,1.46392079455492,473.511380687053,0,,
472.725323815171,1.46397304166383,472.725323815171,0,,
471.93926694329,1.46402546281717,471.93926694329,0,,
471.15321007141,1.46407805888604,471.15321007141,0,,
470.367153199529,1.46413083074739,470.367153199529,0,,
469.581096327648,1.464183779284,469.581096327648,0,,
468.795039455768,1.46423690538461,468.795039455768,0,,
468.008982583886,1.46429020994392,468.008982583886,0,,
467.222925712006,1.46434369386265,467.222925712006,0,,
466.436868840125,1.46439735804758,466.436868840125,0,,
465.650811968244,1.46445120341162,465.650811968244,0,,
464.864755096363,1.46450523087387,464.864755096363,0,,
464.078698224481,1.46455944135964,464.078698224481,0,,
463.292641352601,1.46461383580051,463.292641352601,0,,
462.506584480721,1.46466841513443,462.506584480721,0,,
461.72052760884,1.4647231803057,461.72052760884,0,,
460.934470736959,1.46477813226508,460.934470736959,0,,
460.148413865078,1.46483327196983,460.148413865078,0,,
459.362356993198,1.46488860038374,459.362356993198,0,,
458.576300121316,1.46494411847723,458.576300121316,0,,
457.790243249436,1.46499982722737,457.790243249436,0,,
457.004186377556,1.46505572761798,457.004186377556,0,,
456.218129505674,1.46511182063962,456.218129505674,0,,
455.432072633794,1.46516810728973,455.432072633794,0,,
454.646015761913,1.46522458857261,454.646015761913,0,,
453.859958890032,1.46528126549954,453.859958890032,0,,
453.07390201815,1.46533813908881,453.07390201815,0,,
452.287845146271,1.46539521036581,452.287845146271,0,,
451.501788274389,1.46545248036303,451.501788274389,0,,
450.715731402509,1.4655099501202,450.715731402509,0,,
449.929674530628,1.46556762068429,449.929674530628,0,,
449.143617658747,1.46562549310962,449.143617658747,0,,
448.357560786867,1.46568356845789,448.357560786867,0,,
447.571503914986,1.46574184779827,447.571503914986,0,,
446.785447043104,1.46580033220744,446.785447043104,0,,
445.999390171224,1.46585902276968,445.999390171224,0,,
445.213333299343,1.46591792057692,445.213333299343,0,,
444.427276427463,1.46597702672883,444.427276427463,0,,
443.641219555582,1.46603634233286,443.641219555582,0,,
442.855162683701,1.46609586850433,442.855162683701,0,,
442.06910581182,1.46616024023035,442.06910581182,0,,
441.283048939938,1.46622518680478,441.283048939938,0,,
440.496992068058,1.46629036517059,440.496992068058,0,,
439.710935196177,1.46635577657086,439.710935196177,0,,
438.924878324296,1.46642142225761,438.924878324296,0,,
438.138821452416,1.46648730349181,438.138821452416,0,,
437.352764580534,1.46655342154353,437.352764580534,0,,
436.566707708654,1.46661977769196,436.566707708654,0,,
435.780650836774,1.46668637322554,435.780650836774,0,,
434.994593964892,1.46675320944199,434.994593964892,0,,
434.208537093012,1.46682028764847,434.208537093012,0,,
433.422480221131,1.4668876091616,433.422480221131,0,,
432.63642334925,1.46695517530757,432.63642334925,0,,
431.850366477369,1.46702298742222,431.850366477369,0,,
431.064309605489,1.46709104685115,431.064309605489,0,,
430.278252733607,1.46715935494977,430.278252733607,0,,
429.492195861727,1.46722791308344,429.492195861727,0,,
428.706138989847,1.46729672262752,428.706138989847,0,,
427.920082117965,1.46736578496747,427.920082117965,0,,
427.134025246084,1.46743510149895,427.134025246084,0,,
426.347968374204,1.46750467362793,426.347968374204,0,,
425.561911502323,1.46757450277074,425.561911502323,0,,
424.775854630441,1.46764459035422,424.775854630441,0,,
423.989797758562,1.46771493781578,423.989797758562,0,,
423.203740886681,1.4677855466035,423.203740886681,0,,
422.4176840148,1.46785641817626,422.4176840148,0,,
421.631627142919,1.4679275540038,421.631627142919,0,,
420.845570271038,1.46799895556685,420.845570271038,0,,
420.059513399157,1.46807062435722,420.059513399157,0,,
419.273456527276,1.46814256187791,419.273456527276,0,,
418.487399655396,1.46821476964322,418.487399655396,0,,
417.701342783515,1.46828724917882,417.701342783515,0,,
416.915285911634,1.46836000202193,416.915285911634,0,,
416.129229039753,1.46843302972134,416.129229039753,0,,
415.343172167873,1.4685063338376,415.343172167873,0,,
414.557115295991,1.46857991594309,414.557115295991,0,,
413.771058424111,1.46865377762211,413.771058424111,0,,
412.98500155223,1.46873006819959,412.98500155223,0,,
412.198944680349,1.46881021887528,412.198944680349,0,,
411.412887808469,1.46889067582717,411.412887808469,0,,
410.626830936587,1.46897144081417,410.626830936587,0,,
409.840774064707,1.46905251560868,409.840774064707,0,,
409.054717192825,1.4691339019967,409.054717192825,0,,
408.268660320945,1.46921560177801,408.268660320945,0,,
407.482603449065,1.46929761676628,407.482603449065,0,,
406.696546577184,1.46937994878917,406.696546577184,0,,
405.910489705303,1.46946259968854,405.910489705303,0,,
405.124432833422,1.46954557132052,405.124432833422,0,,
404.338375961541,1.46962886555566,404.338375961541,0,,
403.552319089661,1.46971248427912,403.552319089661,0,,
402.766262217779,1.46979642939076,402.766262217779,0,,
401.980205345898,1.46988070280528,401.980205345898,0,,
401.194148474018,1.46996530645242,401.194148474018,0,,
400.408091602136,1.47005024227706,400.408091602136,0,,
399.622034730256,1.4701380488279,399.622034730256,0,,
398.835977858376,1.4702297696232,398.835977858376,0,,
398.049920986495,1.47032185267338,398.049920986495,0,,
397.263864114613,1.47041430012878,397.263864114613,0,,
396.477807242733,1.47050711415682,396.477807242733,0,,
395.691750370853,1.47060029694213,395.691750370853,0,,
394.905693498971,1.47069385068673,394.905693498971,0,,
394.119636627091,1.47078777761022,394.119636627091,0,,
393.33357975521,1.47088207994994,393.33357975521,0,,
392.547522883329,1.47097675996113,392.547522883329,0,,
391.761466011448,1.47107181991717,391.761466011448,0,,
390.975409139567,1.47116726210968,390.975409139567,0,,
390.189352267686,1.47126308884877,390.189352267686,0,,
389.403295395806,1.47135930246321,389.403295395806,0,,
388.617238523925,1.4714559053006,388.617238523925,0,,
387.831181652044,1.47155289972756,387.831181652044,0,,
387.045124780164,1.47164693558796,387.045124780164,0,,
386.259067908283,1.47173820138553,386.259067908283,0,,
385.473011036401,1.47182983940167,385.473011036401,0,,
384.686954164521,1.47192185191813,384.686954164521,0,,
383.90089729264,1.47201424123533,383.90089729264,0,,
383.11484042076,1.47210700967257,383.11484042076,0,,
382.328783548879,1.47220015956823,382.328783548879,0,,
381.542726676997,1.47229369327997,381.542726676997,0,,
380.756669805117,1.4723876131849,380.756669805117,0,,
379.970612933236,1.47248192167982,379.970612933236,0,,
379.184556061355,1.47257662118137,379.184556061355,0,,
378.398499189475,1.47267171412632,378.398499189475,0,,
377.612442317594,1.47276720297169,377.612442317594,0,,
376.826385445712,1.47286309019502,376.826385445712,0,,
376.040328573832,1.47295937829455,376.040328573832,0,,
375.254271701952,1.47306407975941,375.254271701952,0,,
374.46821483007,1.4731750482516,374.46821483007,0,,
373.68215795819,1.473286483598,373.68215795819,0,,
372.896101086309,1.47339838875097,372.896101086309,0,,
372.110044214428,1.47351076668783,372.110044214428,0,,
371.323987342547,1.47362362041107,371.323987342547,0,,
370.537930470666,1.47373695294869,370.537930470666,0,,
369.751873598786,1.47385076735443,369.751873598786,0,,
368.965816726905,1.47396506670805,368.965816726905,0,,
368.179759855024,1.47407985411562,368.179759855024,0,,
367.393702983144,1.47419513270978,367.393702983144,0,,
366.607646111262,1.47431090565005,366.607646111262,0,,
365.821589239382,1.47442717612309,365.821589239382,0,,
365.035532367501,1.47454394734302,365.035532367501,0,,
364.24947549562,1.47466122255171,364.24947549562,0,,
363.463418623739,1.47477900501907,363.463418623739,0,,
362.677361751859,1.47489729804334,362.677361751859,0,,
361.891304879977,1.47501610495143,361.891304879977,0,,
361.105248008097,1.47513542909924,361.105248008097,0,,
360.319191136216,1.47525527387192,360.319191136216,0,,
359.533134264335,1.47537564268424,359.533134264335,0,,
358.747077392454,1.47549653898089,358.747077392454,0,,
357.961020520573,1.47561796623683,357.961020520573,0,,
357.174963648693,1.47573992795761,357.174963648693,0,,
356.388906776812,1.4758624276797,356.388906776812,0,,
355.602849904931,1.47598546897083,355.602849904931,0,,
354.81679303305,1.47610905543037,354.81679303305,0,,
354.03073616117,1.47623526510774,354.03073616117,0,,
353.244679289289,1.47636774581305,353.244679289289,0,,
352.458622417408,1.47650081743803,352.458622417408,0,,
351.672565545527,1.47663448394517,351.672565545527,0,,
350.886508673647,1.47676874933242,350.886508673647,0,,
350.100451801765,1.47690361763366,350.100451801765,0,,
349.314394929885,1.47703909291907,349.314394929885,0,,
348.528338058003,1.47717517929557,348.528338058003,0,,
347.742281186123,1.47731188090718,347.742281186123,0,,
346.956224314243,1.4774492019355,346.956224314243,0,,
346.170167442362,1.4775871466001,346.170167442362,0,,
345.38411057048,1.47772571915897,345.38411057048,0,,
344.5980536986,1.47786492390894,344.5980536986,0,,
343.811996826719,1.47800476518615,343.811996826719,0,,
343.025939954838,1.47814524736648,343.025939954838,0,,
342.239883082958,1.478286374866,342.239883082958,0,,
341.453826211076,1.47842815214147,341.453826211076,0,,
340.667769339196,1.47857058369076,340.667769339196,0,,
339.881712467315,1.47871367405335,339.881712467315,0,,
339.095655595434,1.47885742781084,339.095655595434,0,,
338.309598723554,1.47900184958739,338.309598723554,0,,
337.523541851672,1.47914694405022,337.523541851672,0,,
336.737484979792,1.47929271591017,336.737484979792,0,,
335.951428107911,1.47943916992213,335.951428107911,0,,
335.16537123603,1.47958631088562,335.16537123603,0,,
334.379314364149,1.47974203444796,334.379314364149,0,,
333.593257492268,1.47989930092035,333.593257492268,0,,
332.807200620388,1.48005731028768,332.807200620388,0,,
332.021143748507,1.48021606782633,332.021143748507,0,,
331.235086876626,1.48037557886278,331.235086876626,0,,
330.449030004745,1.48053584877418,330.449030004745,0,,
329.662973132865,1.48069688298898,329.662973132865,0,,
328.876916260984,1.48085868698752,328.876916260984,0,,
328.090859389103,1.48102126630266,328.090859389103,0,,
327.304802517222,1.48118462652042,327.304802517222,0,,
326.518745645341,1.48134877328059,326.518745645341,0,,
325.73268877346,1.48151371227742,325.73268877346,0,,
324.94663190158,1.48167944926026,324.94663190158,0,,
324.160575029699,1.4818459900342,324.160575029699,0,,
323.374518157818,1.48201334046081,323.374518157818,0,,
322.588461285937,1.48218150645876,322.588461285937,0,,
321.802404414056,1.48235049400458,321.802404414056,0,,
321.016347542176,1.4825203091333,321.016347542176,0,,
320.230290670295,1.48269095793925,320.230290670295,0,,
319.444233798414,1.4828624465767,319.444233798414,0,,
318.658176926534,1.48303478126068,318.658176926534,0,,
317.872120054652,1.48320841094921,317.872120054652,0,,
317.086063182771,1.48339212582178,317.086063182771,0,,
316.300006310891,1.48357675381693,316.300006310891,0,,
315.51394943901,1.48376230175938,315.51394943901,0,,
314.727892567129,1.48394877654205,314.727892567129,0,,
313.941835695249,1.4841361851269,313.941835695249,0,,
313.155778823368,1.48432453454578,313.155778823368,0,,
312.369721951487,1.48451383190131,312.369721951487,0,,
311.583665079606,1.4847040843678,311.583665079606,0,,
310.797608207725,1.48489529919215,310.797608207725,0,,
310.011551335844,1.48508748369472,310.011551335844,0,,
309.225494463964,1.48529015291616,309.225494463964,0,,
308.439437592082,1.48549451725183,308.439437592082,0,,
307.653380720202,1.48569992589255,307.653380720202,0,,
306.867323848321,1.48590638686345,306.867323848321,0,,
306.08126697644,1.48611390827211,306.08126697644,0,,
305.29521010456,1.48632249830958,305.29521010456,0,,
304.509153232679,1.48653216525151,304.509153232679,0,,
303.723096360798,1.48674291745921,303.723096360798,0,,
302.937039488917,1.48695476338078,302.937039488917,0,,
302.150982617037,1.48717109712985,302.150982617037,0,,
301.364925745156,1.48739585912858,301.364925745156,0,,
300.578868873275,1.48762179669706,300.578868873275,0,,
299.792812001394,1.48784891908233,299.792812001394,0,,
299.006755129513,1.48807723562865,299.006755129513,0,,
298.220698257633,1.48830675577883,298.220698257633,0,,
297.434641385751,1.48853748907547,297.434641385751,0,,
296.648584513871,1.48876944516233,296.648584513871,0,,
295.86252764199,1.48900263378564,295.86252764199,0,,
295.076470770109,1.48923706479551,295.076470770109,0,,
294.290413898229,1.48947274814726,294.290413898229,0,,
293.504357026348,1.48970969390289,293.504357026348,0,,
292.718300154467,1.48994791223245,292.718300154467,0,,
291.932243282586,1.49018741341555,291.932243282586,0,,
291.146186410705,1.49042820784279,291.146186410705,0,,
290.360129538824,1.49067030601731,290.360129538824,0,,
289.574072666944,1.49091371855628,289.574072666944,0,,
288.788015795063,1.49115845619248,288.788015795063,0,,
288.001958923182,1.49140950738422,288.001958923182,0,,
287.215902051301,1.49166870981201,287.215902051301,0,,
286.42984517942,1.49192933491172,286.42984517942,0,,
285.643788307539,1.49219139442842,285.643788307539,0,,
284.857731435659,1.4924549002368,284.857731435659,0,,
284.071674563778,1.492719864343,284.071674563778,0,,
283.285617691897,1.49298629888641,283.285617691897,0,,
282.499560820016,1.49325421614153,282.499560820016,0,,
281.713503948135,1.4935247025435,281.713503948135,0,,
280.927447076254,1.49380793714327,280.927447076254,0,,
280.141390204374,1.49409276121544,280.141390204374,0,,
279.355333332493,1.4943791881775,279.355333332493,0,,
278.569276460612,1.49466723159838,278.569276460612,0,,
277.783219588732,1.49495690520059,277.783219588732,0,,
276.99716271685,1.49524822286243,276.99716271685,0,,
276.21110584497,1.49554119862017,276.21110584497,0,,
275.425048973089,1.49583740522118,275.425048973089,0,,
274.638992101208,1.4961466240402,274.638992101208,0,,
273.852935229327,1.49645761799869,273.852935229327,0,,
273.066878357447,1.49677040242653,273.066878357447,0,,
272.280821485566,1.49708499283063,272.280821485566,0,,
271.494764613685,1.49740140489747,271.494764613685,0,,
270.708707741804,1.49771965449574,270.708707741804,0,,
269.922650869923,1.49803975767898,269.922650869923,0,,
269.136593998043,1.49836173068826,269.136593998043,0,,
268.350537126162,1.49868558995497,268.350537126162,0,,
267.564480254281,1.49901135210357,267.564480254281,0,,
266.7784233824,1.49933903395446,266.7784233824,0,,
265.992366510519,1.49966865252688,265.992366510519,0,,
265.206309638638,1.50000022504183,265.206309638638,0,,
264.420252766757,1.50033376892509,264.420252766757,0,,
263.634195894877,1.50067507696113,263.634195894877,0,,
262.848139022996,1.50104074500376,262.848139022996,0,,
262.062082151115,1.5014086066936,262.062082151115,0,,
261.276025279234,1.50177868182961,261.276025279234,0,,
260.489968407354,1.50215099044974,260.489968407354,0,,
259.703911535473,1.50252555283454,259.703911535473,0,,
258.917854663592,1.50290238951082,258.917854663592,0,,
258.131797791711,1.50328152125545,258.131797791711,0,,
257.34574091983,1.50366296909912,257.34574091983,0,,
256.55968404795,1.5040467543303,256.55968404795,0,,
255.773627176069,1.50443289849912,255.773627176069,0,,
254.987570304188,1.50482142342145,254.987570304188,0,,
254.201513432307,1.50521235118302,254.201513432307,0,,
253.415456560426,1.50560570414357,253.415456560426,0,,
252.629399688546,1.50601700532121,252.629399688546,0,,
251.843342816665,1.50644591314994,251.843342816665,0,,
251.057285944784,1.50687750678756,251.057285944784,0,,
250.271229072903,1.507311811541,250.271229072903,0,,
249.485172201022,1.50774885303614,249.485172201022,0,,
248.699115329142,1.50818865722281,248.699115329142,0,,
247.913058457261,1.50863125037998,247.913058457261,0,,
247.12700158538,1.50907665912097,247.12700158538,0,,
246.340944713499,1.50952491039876,246.340944713499,0,,
245.554887841618,1.50997603151149,245.554887841618,0,,
244.768830969737,1.51043005010792,244.768830969737,0,,
243.982774097857,1.51088699419317,243.982774097857,0,,
243.196717225976,1.5113468921344,243.196717225976,0,,
242.410660354095,1.5118244074048,242.410660354095,0,,
241.624603482214,1.51230693864553,241.624603482214,0,,
240.838546610333,1.51279261968933,240.838546610333,0,,
240.052489738453,1.5132814814785,240.052489738453,0,,
239.266432866572,1.51377355536194,239.266432866572,0,,
238.480375994691,1.51426887310186,238.480375994691,0,,
237.69431912281,1.51479970597587,237.69431912281,0,,
236.908262250929,1.5153362223635,236.908262250929,0,,
236.122205379049,1.51587631090474,236.122205379049,0,,
235.336148507168,1.51642000739411,235.336148507168,0,,
234.550091635287,1.51696734810599,234.550091635287,0,,
233.764034763406,1.51751836980266,233.764034763406,0,,
232.977977891525,1.51807310974253,232.977977891525,0,,
232.191921019645,1.51863160568856,232.191921019645,0,,
231.405864147764,1.51919389591678,231.405864147764,0,,
230.619807275883,1.51976001922512,230.619807275883,0,,
229.833750404002,1.52033001494224,229.833750404002,0,,
229.047693532121,1.520929982481,229.047693532121,0,,
228.261636660241,1.52154512450533,228.261636660241,0,,
227.47557978836,1.52216451785736,227.47557978836,0,,
226.689522916479,1.52278820676212,226.689522916479,0,,
225.903466044598,1.52341623606022,225.903466044598,0,,
225.117409172717,1.52405618610396,225.117409172717,0,,
224.331352300837,1.52471233162432,224.331352300837,0,,
219.615011069552,1.52879336686633,219.615011069552,0,,
218.828954197671,1.52950314325051,218.828954197671,0,,
218.04289732579,1.53021803720202,218.04289732579,0,,
217.256840453909,1.53095171022666,217.256840453909,0,,
216.470783582028,1.53171845227881,216.470783582028,0,,
215.684726710148,1.5324907830703,215.684726710148,0,,
214.898669838267,1.53326876392864,214.898669838267,0,,
214.112612966386,1.53405245708195,214.112612966386,0,,
213.326556094505,1.53485386961267,213.326556094505,0,,
212.540499222624,1.53567067253976,212.540499222624,0,,
211.754442350744,1.53649353959988,211.754442350744,0,,
210.968385478863,1.53732253857693,210.968385478863,0,,
210.182328606982,1.53815773826883,210.182328606982,0,,
209.396271735101,1.53920952653456,209.396271735101,0,,
208.610214863221,1.54028044653497,208.610214863221,0,,
207.82415799134,1.5413594676535,207.82415799134,0,,
207.038101119459,1.54244668216213,207.038101119459,0,,
206.252044247578,1.54350084222938,206.252044247578,0,,
205.465987375697,1.54452055485115,205.465987375697,0,,
204.679930503816,1.54554809972215,204.679930503816,0,,
203.893873631936,1.54658356742763,203.893873631936,0,,
203.107816760055,1.54762308794663,203.107816760055,0,,
202.321759888174,1.54865309667463,202.321759888174,0,,
201.535703016293,1.54969114016199,201.535703016293,0,,
200.749646144412,1.55073731279162,200.749646144412,0,,
199.963589272532,1.5517927943213,199.963589272532,0,,
199.177532400651,1.55293381746029,199.177532400651,0,,
198.39147552877,1.55408388240995,198.39147552877,0,,
197.605418656889,1.55524309707283,197.605418656889,0,,
196.819361785008,1.55641157107528,196.819361785008,0,,
196.033304913128,1.55770206495947,196.033304913128,0,,
195.247248041247,1.55900575841473,195.247248041247,0,,
194.461191169366,1.56031999152772,194.461191169366,0,,
193.675134297485,1.56165019841763,193.675134297485,0,,
192.889077425604,1.56306937914706,192.889077425604,0,,
192.103020553724,1.56450017402771,192.103020553724,0,,
191.316963681843,1.56594272621546,191.316963681843,0,,
